kpi_enum,territory,territory_code,group,value,cnt_cost_not_null,layer,value_data,value_data_prev,month,year,territory_en
avg_cost_per_one_ha,Київська область,UA32000000000030281,,508883.305955487,446,-1,,,11,2022,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,142200,46,-1,,,11,2022,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,11,2022,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,573913.043478261,481,-1,,,11,2022,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,99480,55,-1,,,11,2022,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,265120.30075188,113,-1,,,11,2022,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,128434.065934066,134,-1,,,11,2022,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,42000,101,-1,,,11,2022,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,89554.0138751239,10,-1,,,11,2022,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,136148.694942904,23,-1,,,11,2022,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,150000,21,-1,,,11,2022,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,,0,-1,,,11,2022,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,87367.4426229508,132,-1,,,11,2022,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,60834.4758064516,113,-1,,,11,2022,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,449480.360533942,78,-1,,,11,2022,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,122532.35,48,-1,,,11,2022,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,8498335.18312986,23,-1,,,11,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,8498335.18312986,21,-1,,,11,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,183258.064516129,2549,-1,,,12,2022,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,163916.083916084,72,-1,,,12,2022,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,249112.012987013,74,-1,,,12,2022,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,150000,169,-1,,,12,2022,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,94000,7,-1,,,12,2022,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,78431.3725490196,43,-1,,,12,2022,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,370298.780487805,130,-1,,,12,2022,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,719250,14,-1,,,12,2022,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,284875.67516269,58,-1,,,12,2022,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,203647.307436477,500,-1,,,12,2022,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,107199.29505356,36,-1,,,12,2022,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,653548,501,-1,,,12,2022,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,118429.807052562,77,-1,,,12,2022,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,157750,136,-1,,,12,2022,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,77367.2303860523,118,-1,,,12,2022,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,61709.5122339561,88,-1,,,12,2022,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,95875.037593985,30,-1,,,12,2022,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,325616.198067633,60,-1,,,12,2022,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,540577.385725742,20,-1,,,12,2022,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,,0,-1,,,12,2022,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,110187,153,-1,,,12,2022,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,84966.7486631016,126,-1,,,12,2022,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,468462.687718498,72,-1,,,12,2022,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,122380,45,-1,,,12,2022,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,3232690.53117783,20,-1,,,12,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,3232690.53117783,20,-1,,,12,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,,0,-1,,,12,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,304308.73388582,2840,-1,,,1,2023,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,300374.5,115,-1,,,1,2023,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,223333.333333333,115,-1,,,1,2023,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,192000,199,-1,,,1,2023,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,425000,4,-1,,,1,2023,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,291399.497487437,121,-1,,,1,2023,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,473944.444444444,155,-1,,,1,2023,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,434938.17280231,16,-1,,,1,2023,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,452196.382428941,107,-1,,,1,2023,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,691070.110701107,452,-1,,,1,2023,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,151344.086021505,66,-1,,,1,2023,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,1,2023,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,657586.206896552,335,-1,,,1,2023,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,120154.272475059,62,-1,,,1,2023,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,452000,137,-1,,,1,2023,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,155796.915167095,135,-1,,,1,2023,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,208000,131,-1,,,1,2023,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,68000,65,-1,,,1,2023,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,296351.351351351,43,-1,,,1,2023,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,407444.273240883,52,-1,,,1,2023,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,105604.838709677,177,-1,,,1,2023,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,266886.15,148,-1,,,1,2023,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,803352.941176471,104,-1,,,1,2023,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,122500,68,-1,,,1,2023,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,4880000,33,-1,,,1,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,4880000,33,-1,,,1,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,20,17,-1,,,1,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,269800.628095813,5942,-1,,,2,2023,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,200000,337,-1,,,2,2023,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,322150,268,-1,,,2,2023,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,170654.74,410,-1,,,2,2023,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,701661.129568106,13,-1,,,2,2023,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,255333.333333333,263,-1,,,2,2023,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,526793.957163138,296,-1,,,2,2023,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,299800.133244504,27,-1,,,2,2023,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,413571.428571429,278,-1,,,2,2023,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,585379.297118849,972,-1,,,2,2023,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,200000,141,-1,,,2,2023,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,2,2023,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,723537.313432836,519,-1,,,2,2023,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,127982.646420824,133,-1,,,2,2023,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,255978.947368421,311,-1,,,2,2023,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,136363.636363636,341,-1,,,2,2023,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,145000,251,-1,,,2,2023,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,75396.9831675019,184,-1,,,2,2023,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,326901.669758813,110,-1,,,2,2023,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,333333.333333333,153,-1,,,2,2023,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,,0,-1,,,2,2023,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,61560,363,-1,,,2,2023,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,255293.159609121,244,-1,,,2,2023,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,418699.754434994,150,-1,,,2,2023,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,121165.05,138,-1,,,2,2023,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,3251442.29844039,40,-1,,,2,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,3677650,37,-1,,,2,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,335878.634777949,8390,-1,,,3,2023,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,288104.491303911,506,-1,,,3,2023,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,357766.666666667,410,-1,,,3,2023,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,163352.272727273,577,-1,,,3,2023,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,166754.303170046,22,-1,,,3,2023,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,288444.444444444,368,-1,,,3,2023,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,636678.921568627,435,-1,,,3,2023,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,532334.73434145,48,-1,,,3,2023,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,516208.660273176,382,-1,,,3,2023,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,666666.666666667,1385,-1,,,3,2023,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,189364.40650641,218,-1,,,3,2023,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,3,2023,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,750000,792,-1,,,3,2023,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,120898.100172712,197,-1,,,3,2023,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,350000,411,-1,,,3,2023,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,147863.782051282,412,-1,,,3,2023,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,172107.438016529,330,-1,,,3,2023,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,86065.5737704918,205,-1,,,3,2023,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,368514.763548472,176,-1,,,3,2023,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,333778.371161549,197,-1,,,3,2023,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,3521126.76056338,1,-1,,,3,2023,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,200000,446,-1,,,3,2023,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,295333.333333333,353,-1,,,3,2023,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,588500,262,-1,,,3,2023,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,139410.41993007,188,-1,,,3,2023,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,10024812.1423047,69,-1,,,3,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,10970000,67,-1,,,3,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,55451713.3956386,39,-1,,,3,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,365686.033110111,8502,-1,,,4,2023,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,379577.551287073,476,-1,,,4,2023,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,466511.214745725,360,-1,,,4,2023,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,178020.833333333,588,-1,,,4,2023,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,503524.672708963,29,-1,,,4,2023,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,383190,373,-1,,,4,2023,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,596604.721030043,383,-1,,,4,2023,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,582190,65,-1,,,4,2023,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,376175.548589342,365,-1,,,4,2023,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,700952.853598015,1548,-1,,,4,2023,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,173816.7,222,-1,,,4,2023,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,714331,769,-1,,,4,2023,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,122061.369367024,170,-1,,,4,2023,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,466586.298377029,466,-1,,,4,2023,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,156000,425,-1,,,4,2023,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,252302.040816327,395,-1,,,4,2023,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,80399.900311949,224,-1,,,4,2023,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,283581.721115538,146,-1,,,4,2023,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,404528,209,-1,,,4,2023,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,3192601.2793177,3,-1,,,4,2023,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,203080.7,424,-1,,,4,2023,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,258609.630266552,349,-1,,,4,2023,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,719122.533946032,222,-1,,,4,2023,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,139163.308840958,230,-1,,,4,2023,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,4864253.39366516,61,-1,,,4,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,5268200,57,-1,,,4,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,416408.514492754,10952,-1,,,5,2023,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,383635.856777494,618,-1,,,5,2023,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,561775.296442688,495,-1,,,5,2023,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,180866.571194763,704,-1,,,5,2023,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,438800,41,-1,,,5,2023,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,287702.128297362,408,-1,,,5,2023,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,763000,485,-1,,,5,2023,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,541436.464088398,69,-1,,,5,2023,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,483675.585284281,451,-1,,,5,2023,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,766666.666666667,2151,-1,,,5,2023,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,148719.27693167,256,-1,,,5,2023,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,112000,1,-1,,,5,2023,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,814814.814814815,1059,-1,,,5,2023,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,121099.754701554,233,-1,,,5,2023,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,600000,589,-1,,,5,2023,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,176018.357142857,549,-1,,,5,2023,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,217794.81534364,468,-1,,,5,2023,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,77262.6931567329,325,-1,,,5,2023,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,585243.76,264,-1,,,5,2023,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,533333.333333333,309,-1,,,5,2023,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,3030309.06666667,6,-1,,,5,2023,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,281860,507,-1,,,5,2023,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,272150.592279655,354,-1,,,5,2023,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,1100864.13586414,256,-1,,,5,2023,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,133333.333333333,288,-1,,,5,2023,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,7945714.28571429,66,-1,,,5,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,8788881.82603687,64,-1,,,5,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,507022.464756708,10793,-1,,,6,2023,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,416051.175656985,638,-1,,,6,2023,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,905800,464,-1,,,6,2023,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,212237.606837607,698,-1,,,6,2023,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,364100,49,-1,,,6,2023,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,551915.613773848,470,-1,,,6,2023,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,1162386.66,448,-1,,,6,2023,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,474339.035769829,100,-1,,,6,2023,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,616150.747986191,466,-1,,,6,2023,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,718627.452553898,2188,-1,,,6,2023,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,181818.181818182,213,-1,,,6,2023,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,6,2023,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,924623.115577889,1059,-1,,,6,2023,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,111111.111111111,249,-1,,,6,2023,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,440000,567,-1,,,6,2023,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,220443.349753695,457,-1,,,6,2023,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,265341.65232358,462,-1,,,6,2023,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,77870.0787401575,294,-1,,,6,2023,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1110934.12,247,-1,,,6,2023,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,512617.053253318,258,-1,,,6,2023,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,,7,-1,,,6,2023,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,670886.79245283,473,-1,,,6,2023,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,300000,407,-1,,,6,2023,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,1080600,225,-1,,,6,2023,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,187360.209424084,283,-1,,,6,2023,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,6096609.52380952,71,-1,,,6,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,6152054.76190476,70,-1,,,6,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,6683046.68304668,45,-1,,,6,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,512000,9963,-1,,,7,2023,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,374046.511627907,532,-1,,,7,2023,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,1306375.65789474,399,-1,,,7,2023,"Volyn Oblast, Ukraine"
